fen,static_cp,search_cp,bestmove,class,pieces,gap_sigmoid,gap_cp,clamped
8/4k3/8/7r/5p2/8/5K2/R7 w - - 2 72,-20.0,3.0,a1g1,quiet,5,0.033068,23.0,0
8/2B2k2/5n2/6R1/3N4/1P1n2P1/P5K1/4r3 b - - 2 28,-503.0,-669.0,e1c1,quiet,11,0.031562,166.0,0
2kr4/1pp1bp2/6p1/pR2P3/7p/P4q2/2Q2P1K/6R1 b - - 1 28,621.0,1015.0,f3f4,quiet,17,0.024366,394.0,0
r1r3k1/5pp1/1Rn2n1p/1Nppbq2/5P2/3P4/1P4BP/2BQ1RK1 b - - 0 20,378.0,344.0,e5d4,quiet,23,0.019363,34.0,0
r1br2k1/1p3pb1/q6p/P2nNp2/3p4/6P1/1Q1B1PBP/R3R1K1 w - - 0 29,273.0,185.0,b2d4,capture,23,0.084365,88.0,0
8/k7/2b5/1p4P1/p2R4/4R3/6r1/4K3 w - - 4 47,114.0,239.0,d4d6,quiet,9,0.139900,125.0,0
3qk2r/r3npp1/2n2b2/1B1N3p/1P2p3/P3P2P/1B3P1P/R2QK2R b Qk - 0 12,-548.0,159.0,f6b2,capture,24,0.673166,707.0,0
1r6/8/B7/6R1/3k4/4n2P/5p2/7K w - - 1 50,-451.0,-655.0,g5g7,quiet,8,0.046864,204.0,0
rq2k2r/p2b1ppp/n7/1Nb5/2P1P2P/8/PP4P1/R1BQKB1R b KQkq - 0 14,161.0,1451.0,b8g3,quiet,24,0.283341,1290.0,0
3rr1k1/p4pp1/3n3p/2N5/1P6/P4Q1P/2q2PP1/3R1BK1 w - - 2 28,-293.0,-262.0,g2g3,quiet,19,0.024989,31.0,0
r4rk1/1p1N3p/2p3qp/p3Q2N/P2P4/5PPb/1P5P/R5K1 w - - 5 25,470.0,998.0,d7f8,capture,21,0.059459,528.0,0
3k3r/pb2ppb1/2p1nn1p/4q3/1PB4Q/P1N5/RBP2PPP/6K1 w - - 0 20,-522.0,-360.0,a2a1,quiet,24,0.064610,162.0,0
r1b1k2r/2pq1pp1/p2bpn1p/Np6/6PP/2B1P3/P2P1P2/1R1QKB1R b Kkq - 3 10,178.0,54.0,a8b8,quiet,27,0.158785,124.0,0
8/p1R5/kp6/2p5/2P5/KP6/2r5/8 w - - 8 44,45.0,1.0,c7f7,quiet,9,0.062961,44.0,0
6k1/6pp/8/2q1pp2/4p3/4P1P1/2P1NPKP/R7 b - - 1 32,370.0,379.0,c5c4,quiet,15,0.004819,9.0,0
3r1rk1/R1R5/2p1p2p/4nn2/1P4p1/2P3PB/4K2P/2B5 w - - 0 27,329.0,469.0,h3g2,quiet,18,0.067817,140.0,0
3rk3/4b2p/p5r1/5p2/1p3p1P/5K2/PP3N2/2R1R3 b - - 3 36,479.0,586.0,d8d4,quiet,16,0.026532,107.0,0
2q1kb1r/pb1p1pp1/1p2p3/6Pp/Pn2PP1n/NP4R1/1B1P1N1P/3QKB2 b k - 2 13,-24.0,62.0,d7d5,quiet,28,0.122774,86.0,0
4rkr1/p2p3p/2pP4/5p2/PPb2P1q/2N2P2/1PKQ4/3R2N1 w - - 1 22,-466.0,-464.0,b2b3,quiet,21,0.000693,2.0,0
r1b1k2r/1p3p1p/p1n3p1/q2pP3/4n3/NB2b3/PP3PPP/R2Q1KNR w kq - 0 10,-1176.0,-708.0,f2e3,capture,27,0.015552,468.0,0
r2qkb1r/p1pn1p2/1pPp2p1/6Pp/8/2N1P3/PPPQB2P/R3K1R1 b Q - 0 13,-378.0,-294.0,d7e5,quiet,26,0.053529,84.0,0
2r2k1r/p4pp1/n2Rn3/1B2P2p/1P6/Pb6/5KPP/2B4R w - - 1 20,-419.0,408.0,b5a6,capture,20,0.830560,827.0,0
r1b2rk1/p4ppp/1q2p1n1/p1Rp2N1/3P4/1P2P2P/P1QN1PP1/5RK1 w - - 4 12,312.0,223.0,f1c1,quiet,26,0.074586,89.0,0
5k2/1r3pb1/7p/1p5R/pR2P3/P3N1P1/2b2K2/8 b - - 1 36,-107.0,-764.0,b7c7,quiet,15,0.338552,657.0,0
8/8/4r3/3N4/1K1B4/7k/8/8 b - - 6 58,8.0,-4.0,e6e4,quiet,5,0.017267,12.0,0
8/8/8/8/6p1/5r1k/8/R5K1 w - - 4 76,-80.0,-55.0,a1a2,quiet,5,0.034640,25.0,0
8/3k1p2/8/p2KP3/1p6/1P6/P3R3/8 w - - 6 56,3303.0,4824.0,e2c2,quiet,9,0.000000,1521.0,0
3k1r2/qpp4p/3p1pbb/P3n1p1/1PP3P1/3N3P/1B1N1P2/R2K1B1R w - - 1 21,-636.0,-697.0,a1a3,quiet,25,0.007289,61.0,0
r3nb2/3k1pp1/2b1p2p/1p1p4/3P2P1/2BBPN2/4KP1P/2R5 b - - 1 26,360.0,380.0,f7f6,quiet,21,0.010933,20.0,0
8/8/2R3pk/5B1p/5n2/r7/5K2/8 w - - 0 78,-686.0,-751.0,f5e4,quiet,8,0.005826,65.0,0
7r/p2p1k1p/3Ppp2/2P4n/3P4/Pr3P1P/R2K1P1B/7R w - - 1 22,366.0,260.0,d2e2,quiet,20,0.074490,106.0,0
2kr2r1/pp2bp1p/1qp1b3/3pP3/3N1Q2/1N1P2P1/PP5P/R4R1K b - - 8 15,184.0,345.0,g8g4,quiet,24,0.136782,161.0,0
r2qrk2/pnp2Bpp/8/8/b2P1B2/4P1PP/Q4P2/5RK1 b - - 0 20,233.0,155.0,b7d6,quiet,20,0.083342,78.0,0
r1bq1Bk1/p7/2pb2p1/3p3p/3P3n/2pB1P2/PP2Q1P1/R2KRN2 b - - 0 18,157.0,17.0,c3b2,capture,24,0.187277,140.0,0
3r2k1/2p1q3/1pn2b2/p4bN1/P1Pn4/R2NBP2/1P4P1/2QK1B2 w - - 0 23,-364.0,-286.0,c4c5,quiet,22,0.052054,78.0,0
8/6R1/3p1kp1/4p2p/4P2P/5KP1/2r5/8 w - - 44 55,-99.0,-196.0,g7d7,quiet,11,0.116781,97.0,0
6r1/3bB1kp/p2P4/5p1B/8/1P5P/P2r3P/4R2K w - - 7 40,-234.0,112.0,e1g1,quiet,16,0.449461,346.0,0
r2q1rk1/1b1p1p2/5n1p/1p2p1p1/4P3/3BB3/P3QPPP/1R3RK1 w - - 0 14,288.0,222.0,b1b5,capture,23,0.057853,66.0,0
5Q2/kp6/p3p3/4Nn2/Pp1pB1p1/1P1P3P/2q5/4R1K1 w - - 0 31,1636.0,2043.0,h3g4,capture,18,0.000073,407.0,0
4r1k1/p2Q4/6p1/8/2pNqP2/2B5/PKN5/5r2 w - - 0 32,-21.0,1302.0,d4c6,quiet,14,0.529629,1323.0,0
8/3p3p/rPp5/5k2/1K2p2P/4B3/8/8 w - - 0 39,-1049.0,889.0,b6b7,quiet,10,0.991665,1938.0,0
5r1k/p4bp1/1p1P3p/3pR3/P7/4B2P/1P2B1pK/8 b - - 0 30,-1158.0,-1231.0,f8d8,quiet,17,0.000436,73.0,0
8/pk1r4/1np5/R5Rp/7P/5b2/1P6/2K5 w - - 3 39,-691.0,-847.0,a5f5,quiet,12,0.010812,156.0,0
4r3/1k6/2b3Q1/1pq5/4p1pP/6P1/1RP3BK/4B3 w - - 5 38,1396.0,1401.0,g6g4,capture,15,0.000009,5.0,0
3r2k1/6p1/4r3/3n1pq1/2Q1p3/1P4P1/P2P2P1/R4N1K w - - 1 31,-1519.0,-1541.0,h1g1,quiet,17,0.000019,22.0,0
r2q1rk1/1p2bbpp/2n5/p1pnpp2/P7/N2PPP1N/1P1BB1PP/R2QK2R w - - 12 11,-376.0,-546.0,g2g3,quiet,30,0.061624,170.0,0
r1b2rk1/1pq1bppp/5n2/pBn1p3/N3P3/P4PP1/1BPQN2P/R3K2R b KQ - 2 12,216.0,367.0,c5a4,capture,28,0.115969,151.0,0
3qk1nr/r4pp1/p1nbb3/1ppp4/3P3P/2N1P3/PPP2Q2/R1B1KBNR b k - 3 9,433.0,548.0,g8f6,quiet,28,0.035470,115.0,0
1q6/6pk/6rp/3Q1B2/p4P1P/P2P2P1/1r3P1K/R7 w - - 1 30,1054.0,1669.0,h4h5,quiet,17,0.002245,615.0,0
5rk1/p4p2/3b2pQ/1p4P1/3p4/P4b1P/1q3P2/R3B1K1 w - - 0 24,-1254.0,-1931.0,a1d1,quiet,18,0.000717,677.0,0
2rqkb1r/pb3p2/2n2p2/2p5/Q2p3B/3P2PP/PP2PPB1/R3K1NR b KQk - 0 10,-186.0,-211.0,c5c4,quiet,26,0.026384,25.0,0
7k/2r4p/2q2p2/8/6Q1/1N4P1/1K3P1P/8 w - - 4 34,-586.0,-665.0,g4d4,quiet,11,0.011852,79.0,0
1B6/1p1k4/p7/2p5/8/PP4P1/6P1/1b3K2 b - - 1 32,175.0,189.0,b1c2,quiet,11,0.015492,14.0,0
8/3nkp2/p6R/2q3p1/1b6/4PB1P/p3NPP1/B4K1R b - - 4 24,-182.0,-449.0,c5f5,quiet,18,0.189539,267.0,0
r7/pppq1pk1/2np3p/b7/2P1rPb1/N3P3/P2PN1RP/R2Q2K1 w - - 0 15,-200.0,104.0,h2h3,quiet,25,0.405099,304.0,0
3R4/1k6/pP2K3/P7/8/8/8/5r2 b - - 34 63,-145.0,-182.0,f1e1,quiet,7,0.042983,37.0,0
5r1k/2Q4p/1P4p1/4R3/1q1p1P2/2nB1P1P/p1P2K2/R7 b - - 1 33,-1324.0,-1373.0,b4b2,quiet,18,0.000120,49.0,0
r1bqkbn1/6p1/2p1n2r/pP1pPQ2/P6p/4PN2/1P1N2PP/R1B1KB1R b q - 4 13,-117.0,-79.0,f8b4,quiet,28,0.050517,38.0,0
8/7K/6p1/Pk3r2/1nR5/8/7P/8 w - - 2 51,-198.0,-48.0,c4g4,quiet,8,0.188998,150.0,0
r3k2r/ppq1np2/2ppn2p/8/2PbB2P/P1N2P2/1PQ3PB/1K1R3R w kq - 3 18,469.0,680.0,c3e2,quiet,26,0.043424,211.0,0
8/4p1k1/6p1/2P4p/3q2p1/4P1P1/5P2/6K1 w - - 0 36,-2482.0,-20.0,e3d4,capture,11,0.471249,2462.0,0
r7/2k2n1p/4RP2/3n1P1P/p2P4/B4N2/5K2/8 w - - 1 43,783.0,1567.0,f3e5,quiet,14,0.010787,784.0,0
r2qk2r/p3n2p/1ppb1ppP/2n5/P1BR4/2P2b2/3N2P1/2BQ1RK1 w kq - 0 16,16.0,330.0,d1f3,capture,25,0.346840,314.0,0
6k1/1p3p1p/2p2r2/3b2B1/1r1p3p/p2B1P1R/P4PK1/7R b - - 1 37,-422.0,-493.0,f6e6,quiet,19,0.025663,71.0,0
4k3/Nb1p1p2/1P1bp3/6q1/8/p3P2P/3Q2P1/6K1 b - - 0 29,1710.0,2386.0,d6c5,quiet,15,0.000052,676.0,0
2bqr1k1/2r2pb1/pQ1p1np1/P7/1p1P4/4B3/1P2BPPP/RN3RK1 b - - 4 14,102.0,701.0,f6d5,quiet,25,0.339913,599.0,0
r1bq1rk1/1p4pp/p1n2p2/3pn3/N7/3B1N1P/1PPQ1PP1/R3R1K1 w - - 0 15,15.0,-48.0,d3e2,quiet,25,0.090215,63.0,0
rkbQ1bnr/1p1R4/p1p2pp1/4P3/4Np2/6P1/5P1P/2q2BK1 w - - 0 18,292.0,-392.0,d7b7,capture,22,0.748235,684.0,0
4r1k1/p4pp1/1p4q1/5n1p/P2P4/1PN2P2/3Q2PP/2R3K1 w - - 8 24,26.0,148.0,d4d5,quiet,19,0.163630,122.0,0
3R4/5pk1/8/6pp/8/2r4P/5PK1/8 w - - 0 43,-53.0,-71.0,d8e8,quiet,9,0.025091,18.0,0
6k1/1p3r2/1p2Q3/6q1/3B4/8/rPB5/7K w - - 1 34,-174.0,307.0,e6c8,quiet,11,0.585491,481.0,0
b2k2nr/3p1ppp/2q5/4R3/1p1p1N2/5PP1/1P5P/1NBQ2K1 b - - 0 13,-628.0,-721.0,d7d6,quiet,21,0.010696,93.0,0
r1b1kb1r/1pp2p2/2n3p1/pB1n3p/P3N3/5P2/1PP1N1PP/R1B1K2R b KQkq - 1 9,-19.0,57.0,d5b4,quiet,26,0.108617,76.0,0
8/2r1k2p/1bB5/4pp2/1P5P/1N4P1/5P2/1R4K1 b - - 0 34,-1197.0,-110.0,c7c6,capture,14,0.345766,1087.0,0
8/8/3p1rnk/1N1Pp2p/1p2P2P/1Pp5/K1P5/7R b - - 7 59,348.0,282.0,h6g7,quiet,16,0.045885,66.0,0
r2q1rk1/pb3p1p/1p1b1n2/2p2p2/3p4/PP5P/1BPPNPP1/RN1QR1K1 w - - 0 13,-455.0,-433.0,d2d3,quiet,28,0.008469,22.0,0
rnb2rk1/1p2qpbp/2pp3p/p7/1P1P4/3BPNP1/P2N1P1P/2RQK1R1 w - - 0 10,18.0,24.0,b4b5,quiet,28,0.008603,6.0,0
4Q3/3R3r/5K2/4n3/p3k3/P7/8/8 b - - 1 66,-1157.0,-1573.0,h7h6,quiet,8,0.001162,416.0,0
1r2k2r/4bpp1/P2qb2p/8/2pP4/2n2B2/1P4PP/R1BQ1RK1 w - - 0 18,-23.0,1155.0,b2c3,capture,22,0.531757,1178.0,0
r2q2k1/p3Bpp1/2p2n1p/4Q3/2Pp4/1N1P2Pb/P4P1P/R5K1 b - - 3 22,-144.0,-41.0,f6g4,quiet,22,0.137397,103.0,0
rq2kbnR/2pb1pp1/8/p1n5/1pP1p3/4BNP1/PPQNKP2/R7 w q - 0 16,381.0,1248.0,e3c5,capture,25,0.099604,867.0,0
1k3b1r/8/p1p3pn/P3P2p/4NP2/4P3/1r3P1P/3R1K2 b - - 1 21,1697.0,1729.0,f8b4,quiet,18,0.000010,32.0,0
2k1r3/1r1q4/5Q1p/1P3p2/4p3/N1P1P3/2KP4/2B2B1n w - - 5 25,129.0,304.0,a3c4,quiet,17,0.174388,175.0,0
8/2R3p1/r7/3kP3/3b4/6pP/2PB2K1/8 b - - 0 34,-45.0,-3.0,d4e5,capture,11,0.060083,42.0,0
r1b1k2r/pppp4/4n1pp/3Qp1q1/4P3/1PN1P3/P1P3PP/R3KB1R w kq - 3 12,140.0,136.0,e1d2,quiet,26,0.004936,4.0,0
5kn1/ppq3p1/2r2p2/3p3p/Pb4b1/1P1BPN2/1Q2KPPP/7R w - - 0 21,-1183.0,-1178.0,h2h3,quiet,23,0.000032,5.0,0
8/3b2k1/3P4/K7/8/8/8/8 w - - 0 77,31.0,10.0,a5b6,quiet,4,0.030107,21.0,0
8/8/8/3Nn3/8/1r6/3k3K/8 w - - 10 60,-1100.0,-1172.0,h2g1,quiet,5,0.000602,72.0,0
r7/P1p2pbp/2kn2b1/2pp4/2r2N2/5P2/R2BNKP1/7R b - - 2 25,759.0,865.0,c4c2,quiet,20,0.005672,106.0,0
r4b1r/p1pq1k2/P3pn1p/R1p2pp1/1pP2P2/1Q1P2P1/1P1NP2P/2B1K2R b K - 3 13,24.0,135.0,g5g4,quiet,28,0.150576,111.0,0
r3k1nr/1ppb2pp/p7/P1b1Pp2/2PP4/7P/2N1B1P1/R1B1K2R b - - 0 20,-462.0,-644.0,c5e7,quiet,24,0.041448,182.0,0
2kr3r/2p2pp1/pp6/4pPPp/P1n1P2P/2Pb1B2/P6R/R3K1B1 b - - 5 19,173.0,235.0,c4d6,quiet,24,0.064337,62.0,0
1k1r4/pbp2p2/5B1p/2bq1B2/8/pP4P1/2PP2PK/R4R2 w - - 6 22,-1222.0,-1519.0,f5h3,quiet,20,0.000721,297.0,0
8/2rBK3/1k5P/8/p7/8/2b1R3/8 b - - 2 54,-38.0,195.0,a4a3,quiet,8,0.308923,233.0,0
3k4/1p1n1r2/3p4/p4PKp/2R5/2P5/PP6/8 w - - 2 42,-1009.0,-1014.0,c4a4,quiet,13,0.000085,5.0,0
2k3r1/7R/p6p/P1p5/2P5/3Pr1b1/1P4B1/1Q5K b - - 4 33,-963.0,-280.0,e3e1,quiet,15,0.162440,683.0,0
2rqr1k1/1p3ppp/p3bn2/P2p4/1b6/1P1QPB2/1B1N1PPP/R2R2K1 w - - 7 15,69.0,88.0,d2f1,quiet,26,0.025988,19.0,0
4k2r/1q1n1p2/4p3/1p4p1/1QpPb3/2P2N1P/4PPB1/5RK1 w - - 0 20,127.0,205.0,f1a1,quiet,20,0.089921,78.0,0
2k5/8/pp2p3/2p2p1p/2Pn1P2/PP1N2PP/8/2N2Kb1 b - - 2 28,-10.0,157.0,g1e3,quiet,18,0.226110,167.0,0
1rb2rk1/2p3p1/2qb1n1p/1p2p3/1P6/2N1PN1P/1BPPQ1P1/1R3RK1 b - - 0 13,11.0,-6.0,f8e8,quiet,25,0.024459,17.0,0
8/8/8/1r4p1/4K3/5P2/3B2k1/8 b - - 18 73,319.0,384.0,g2f2,quiet,6,0.038675,65.0,0
8/1k1p3p/p1b4P/8/8/3r2q1/2K5/2R1R3 w - - 0 35,-3274.0,-3479.0,e1e2,quiet,11,0.000000,205.0,0
6k1/2R4p/p2pr1p1/8/p2b4/1P4P1/6KP/8 w - - 0 30,-1558.0,-1327.0,b3a4,capture,13,0.000354,231.0,0
3rk1r1/4n2p/pp3p2/b1p4q/2P1P3/PR2QN2/4PKBP/7R w - - 2 23,-325.0,-188.0,e3f4,quiet,22,0.119644,137.0,0
r4b1R/5k2/1p3p2/1b1P4/p1p5/2N1P2P/3B1K2/8 w - - 0 32,-295.0,326.0,c3b5,capture,15,0.712515,621.0,0
1k6/2bR4/5r2/p6p/2K1N3/7P/5P2/8 b - - 17 52,105.0,81.0,f6f4,quiet,10,0.032167,24.0,0
8/4R1pk/7p/5p2/3pn3/2q2PPn/4B3/3Q1K2 b - - 0 54,170.0,1510.0,e4g3,capture,14,0.273002,1340.0,0
5Q2/6pk/2q1pn1p/4Pp1P/4RP2/3P1K2/r7/8 b - - 9 45,1424.0,2770.0,f5e4,capture,15,0.000275,1346.0,0
8/r5k1/1p1R2p1/7p/1PP4P/5BP1/2q2PK1/b3Q3 b - - 14 35,-879.0,-801.0,c2c4,capture,16,0.003539,78.0,0
3k4/p4p2/8/7Q/3B4/2P1Kp2/q7/8 b - - 4 38,-644.0,-517.0,f3f2,quiet,9,0.024559,127.0,0
2k5/p1p4p/1pb5/8/7B/P2P3P/P1PK4/4RBrn w - - 2 21,440.0,599.0,f1e2,quiet,17,0.042763,159.0,0
5r2/2k2Np1/2p4p/p4R2/P2P4/6b1/2r5/4R2K w - - 0 29,-750.0,-725.0,e1e7,quiet,14,0.002006,25.0,0
3qr1kb/5p1p/b1n3pP/p1p1n1P1/1p1p1B2/3P1P2/PPP1N1B1/R2Q1RK1 w - - 0 20,114.0,258.0,e2g3,quiet,28,0.156937,144.0,0
5r2/2k3p1/p3p3/3b2n1/1R1P3R/8/2P3B1/3K4 w - - 0 31,492.0,592.0,g2d5,capture,13,0.023558,100.0,0
7k/bpp4p/5N2/p4P2/P5P1/2P1p3/1P1r3P/2KB4 w - - 1 33,-839.0,-844.0,f6e4,quiet,17,0.000223,5.0,0
1k1r4/p7/5p2/3n1q1p/PP6/3N2R1/1P4BP/4R1K1 b - - 2 31,441.0,502.0,h5h4,quiet,16,0.020533,61.0,0
8/5k2/8/6p1/7P/8/4RK2/2r5 w - - 2 60,13.0,3.0,e2b2,quiet,6,0.014383,10.0,0
8/4kp1p/r1pN4/4P3/3PKPP1/8/1r5P/2R5 b - - 0 30,-423.0,-379.0,h7h5,quiet,14,0.020862,44.0,0
1R6/8/2K5/6r1/8/p1k5/8/8 w - - 2 50,-639.0,-692.0,b8a8,quiet,5,0.006361,53.0,0
r7/pppk1p2/2n1b3/2bp1p1r/3P1p2/2P2N1B/PP2PK2/R6R w - - 0 17,-1345.0,-512.0,d4c5,capture,23,0.049430,833.0,0
6k1/6p1/2p2r2/2Qb4/3Pp1qp/4R3/5P1P/Q3KR2 w - - 13 49,1359.0,1347.0,a1a8,quiet,16,0.000029,12.0,0
2kr2nr/pppbqpb1/6p1/4p2p/2PnP3/PP3N2/1BQPBNPP/R4RK1 w - - 1 12,-289.0,-75.0,f3d4,capture,30,0.234435,214.0,0
r2qk2r/ppp5/2np2np/5b2/P1PPNp2/P1N2PP1/5K1P/2BQ1B1R w - - 1 15,101.0,69.0,c3d5,quiet,27,0.043376,32.0,0
8/5Rpk/8/p5pP/r3r3/4BK2/5P2/8 w - - 0 55,-732.0,-783.0,e3g5,capture,11,0.003668,51.0,0
4rrk1/p2n2p1/3p1q2/1ppP1p1P/5P2/PP1QPB2/8/2RK2R1 b - - 1 26,86.0,103.0,c5c4,quiet,22,0.022737,17.0,0
8/1P4k1/2r4p/1R3p2/2P1p3/8/5Kn1/8 b - - 3 55,-305.0,-941.0,e4e3,quiet,10,0.142905,636.0,0
5rk1/4r3/p1p1b1pp/1p1nPpN1/1Pq5/2P4P/P3R1PK/4QR2 w - - 0 24,-1104.0,-1146.0,g5e6,capture,23,0.000372,42.0,0
6k1/pp6/6P1/3n3r/Pb6/2B4P/6P1/1R5K b - - 0 40,495.0,1080.0,b4c3,capture,13,0.052719,585.0,0
8/5p2/p4P2/4kPBK/PP4P1/8/4b3/8 w - - 5 39,820.0,767.0,h5h4,quiet,11,0.003114,53.0,0
r1b2r2/1p3ppk/3p4/p1q5/8/N4Q2/RP3PPP/5RK1 b - - 0 15,248.0,366.0,h7g8,quiet,19,0.085041,118.0,0
r3kbnr/1b1p2p1/5p2/pB2p2p/PpNpP3/1P1P4/1B2KPPP/R6R w kq - 0 12,34.0,195.0,f2f4,quiet,27,0.205680,161.0,0
2rk1b2/q3r2p/2p3p1/2N2p2/PP1PBP1P/3Q2P1/1B6/R4K2 b - - 0 30,-1268.0,-436.0,f5e4,capture,21,0.074497,832.0,0
r4rkb/1bq2p1p/n1Np1npP/1B2p3/p3P1P1/2P1BP2/PP6/R2QK1NR w KQ - 3 13,114.0,35.0,c6b4,quiet,29,0.108215,79.0,0
Q1rk4/3n4/3b4/6q1/1p1PR3/6N1/P5K1/8 w - - 8 54,-887.0,-1411.0,e4e8,quiet,12,0.005727,524.0,0
2kr3r/pbp2pp1/1pnq1n2/3pN3/3P4/2NB3P/PPP2PP1/R2QR1K1 b - - 1 12,-349.0,-364.0,d6f8,quiet,27,0.008711,15.0,0
r3kb1r/4npp1/1pn1p2p/p1p5/Q1P2PPq/P1N2P2/1P1BK2P/3R1B1R b kq - 6 9,-14.0,-101.0,f7f5,quiet,28,0.121253,87.0,0
2kr4/1b2bp1p/4p1pB/pQprq3/2R1P3/8/2N2P1P/R3K3 b Q - 3 22,821.0,684.0,g6g5,quiet,21,0.010342,137.0,0
4Qb1r/2pq2pp/p1n2k2/1p6/1P1p1p2/P1N2P2/1BP3PP/2KRR3 b - - 0 18,-1773.0,-1822.0,d7e8,capture,24,0.000009,49.0,0
rn2k1nr/7p/2pq2pb/1p3p2/p2Pp3/1QN1P2P/PP3PBP/R1B1K2R w kq - 0 10,-122.0,-255.0,b3c2,quiet,28,0.144043,133.0,0
r1bqk2r/1pp3pp/3p4/p3n3/2P3P1/2P5/P3PPB1/R1BQK2R w KQkq - 0 9,42.0,157.0,c4c5,quiet,24,0.151572,115.0,0
4k1nr/pp2bp2/6p1/3nNbP1/3PNP1p/P3P2P/1P1B2B1/4K2R w K - 5 19,1169.0,1356.0,e4f2,quiet,24,0.000787,187.0,0
rn5r/pbq3k1/4Qpp1/1Bb2n1p/N2p1P1P/P4N1R/1P1B2P1/1K2R3 w - - 0 19,88.0,257.0,a4c5,capture,26,0.190482,169.0,0
8/8/2p5/p3p3/2p1Pk2/P1Nb4/5K2/8 w - - 36 61,-808.0,-1210.0,a3a4,quiet,10,0.008516,402.0,0
2k5/pp1n1p2/3R4/2pP4/5P2/P6r/1B2r3/R5K1 w - - 0 22,-778.0,-855.0,b2e5,quiet,15,0.003989,77.0,0
1rbq3r/p3nkp1/3p1p1p/3p4/P2n3P/B2B1P2/2Q2KP1/R5NR w - - 0 13,-89.0,-344.0,c2c3,quiet,24,0.253354,255.0,0
rkb4r/8/p1p3p1/2Qn4/2N2p2/6P1/5P1P/2q2BK1 w - - 5 26,-674.0,-1093.0,c5d6,quiet,17,0.018388,419.0,0
r1b1k2r/p1b3pp/2p1pq2/2Nn1p2/1pBB4/5Q1P/PPP2PP1/2KR3R b q - 3 17,-276.0,-415.0,c7e5,quiet,27,0.085535,139.0,0
3rkb1r/1p3pp1/2b1pn1p/p1p5/2P2B1P/2N2P2/PP2BP2/3RK1R1 w k - 3 13,-231.0,-219.0,d1d8,capture,25,0.011657,12.0,0
5b2/2p5/ppk5/5p2/P1KBp3/1PN5/2P5/8 w - - 0 28,634.0,593.0,d4e5,quiet,13,0.006531,41.0,0
8/8/8/5p1p/7P/1R5K/5k2/3r4 w - - 2 70,-84.0,-103.0,b3b2,quiet,7,0.025450,19.0,0
1k6/4q2p/5p1P/p2R2p1/PpN1rbP1/1P6/2P3Q1/1K6 w - - 0 48,619.0,768.0,d5b5,quiet,18,0.015685,149.0,0
5rk1/8/q5pb/3Pp3/p1N1Pn1p/1P3R1P/1PR3PK/3Q4 b - - 0 30,-913.0,-933.0,a4b3,capture,20,0.000562,20.0,0
r4b1r/pp3kpp/4bp2/3p1n2/8/NPq5/P3BPPP/1RBQ1RK1 b - - 1 12,8.0,-18.0,c3c6,quiet,25,0.037392,26.0,0
2k1r3/pp6/2p1P3/3p4/1b1P1B2/PPNb3r/1K3R2/6R1 b - - 0 36,134.0,112.0,b4e7,quiet,18,0.027996,22.0,0
2bq1rk1/bp3pp1/3p4/p2n3p/P2P4/5PP1/1P3N1P/R1BQ1RK1 w - - 0 15,210.0,171.0,f2e4,quiet,24,0.042125,39.0,0
3b2k1/3P1rp1/4Q2p/4p3/5n2/P7/1P6/1KR5 w - - 2 30,2064.0,2175.0,e6e8,quiet,13,0.000003,111.0,0
1r4k1/2p2b2/8/3Pp1p1/1b2B3/6N1/P1p2B1P/1R4K1 w - - 0 31,592.0,1362.0,e4c2,capture,16,0.031658,770.0,0
6k1/1p3pp1/p7/2p2P2/2Pnq2P/P1R5/KQ1R4/3B1r2 w - - 5 37,806.0,897.0,h4h5,quiet,18,0.003879,91.0,0
6k1/p2r1q1p/p1b2pp1/5r2/2PB1N2/1Q6/P2R1PP1/6K1 w - - 3 31,-574.0,-674.0,b3e3,quiet,19,0.015191,100.0,0
4k3/pb6/p2PP3/8/7P/6P1/8/2b2K2 b - - 0 37,959.0,1456.0,b7d5,quiet,10,0.003759,497.0,0
4r1k1/1p3p1p/2p3p1/5b2/p4P2/P2q3P/1P1Q1PB1/2R3K1 w - - 0 20,-604.0,-574.0,d2d3,capture,19,0.005450,30.0,0
8/1p4k1/p1r4p/6p1/PP4N1/2P2PP1/2R5/2b2K2 b - - 2 35,-280.0,-388.0,c1a3,quiet,15,0.069556,108.0,0
7Q/4k1p1/2p2n2/p1b5/2BpP1q1/1P6/PB1P3P/R3KR2 w Q - 1 18,1403.0,2144.0,c4e2,quiet,19,0.000306,741.0,0
r4rk1/pp3pbp/1q1pbn2/8/2BR4/1PN1PPpP/3B2P1/3QK2R b - - 5 15,235.0,391.0,e6c4,capture,25,0.110136,156.0,0
1k5r/1p3R2/2n2p2/6p1/P5P1/1Pb2P1p/7P/1K1R4 b - - 3 30,407.0,588.0,c3e5,quiet,16,0.054859,181.0,0
rn2k1nr/pp1qppb1/3p2p1/3N3p/3N4/6P1/PPP1PP2/R1BQ1RK1 w kq - 2 9,-243.0,-342.0,e2e4,quiet,27,0.075476,99.0,0
r3kbr1/1p5q/2p1bp2/p3pN2/1P2P1n1/2Q4N/P2B2B1/R4RK1 w - - 0 22,-35.0,48.0,b4a5,capture,23,0.118841,83.0,0
6k1/2Rb2p1/p3r3/1p6/1P3P2/P2Q2K1/3qPB2/8 b - - 2 41,-179.0,-114.0,d2d3,capture,15,0.078580,65.0,0
